id	node1	node1;label	label	label;label	node2	node2;label
Q903779-P30-Q18-ed1d41f5-0-P30	Q903779-P30-Q18-ed1d41f5-0		ckgr9	ckg:Context Type	ckgL1	Location
Q217230-P31-Q3624078-4b3c9905-0	Q217230	'Empire of Brazil'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q217230-P17-Q217230-69e8c07c-0	Q217230	'Empire of Brazil'@en	P17	'country'@en	Q217230	'Empire of Brazil'@en
Q217230-P17-Q217230-69e8c07c-0-P17	Q217230-P17-Q217230-69e8c07c-0		ckgr9	ckg:Context Type	ckgL1	Location
Q903779-P31-Q3624078-224d7720-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q903779-P17-Q903779-ae724695-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P17	'country'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en
Q903779-P17-Q903779-ae724695-0-P17	Q903779-P17-Q903779-ae724695-0		ckgr9	ckg:Context Type	ckgL1	Location
Q1139807-P31-Q3024240-e26bbdb4-0	Q1139807	'County of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q1139807-P17-Q231392-57d23ee3-0	Q1139807	'County of Portugal'@en	P17	'country'@en	Q231392	'Kingdom of Asturias'@en
Q1139807-P17-Q231392-57d23ee3-0-P17	Q1139807-P17-Q231392-57d23ee3-0		ckgr9	ckg:Context Type	ckgL1	Location
Q1139807-P31-Q3024240-e26bbdb4-0	Q1139807	'County of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q1139807-P17-Q303421-997e016b-0	Q1139807	'County of Portugal'@en	P17	'country'@en	Q303421	'Kingdom of Galicia'@en
Q1139807-P17-Q303421-997e016b-0-P17	Q1139807-P17-Q303421-997e016b-0		ckgr9	ckg:Context Type	ckgL1	Location
Q1139807-P31-Q3024240-e26bbdb4-0	Q1139807	'County of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q1139807-P17-Q175276-1a871042-0	Q1139807	'County of Portugal'@en	P17	'country'@en	Q175276	'Kingdom of León'@en
Q1139807-P17-Q175276-1a871042-0-P17	Q1139807-P17-Q175276-1a871042-0		ckgr9	ckg:Context Type	ckgL1	Location
Q1139807-P31-Q3024240-e26bbdb4-0	Q1139807	'County of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q1139807-P17-Q175276-3efb2a16-0	Q1139807	'County of Portugal'@en	P17	'country'@en	Q175276	'Kingdom of León'@en
Q1139807-P17-Q175276-3efb2a16-0-P17	Q1139807-P17-Q175276-3efb2a16-0		ckgr9	ckg:Context Type	ckgL1	Location
Q11876909-P31-Q3024240-63949960-0	Q11876909	'State of Brazil'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q11876909-P17-Q200464-ab4b958d-0	Q11876909	'State of Brazil'@en	P17	'country'@en	Q200464	'Portuguese Empire'@en
Q11876909-P17-Q200464-ab4b958d-0-P17	Q11876909-P17-Q200464-ab4b958d-0		ckgr9	ckg:Context Type	ckgL1	Location
Q205708-P31-Q3024240-5d5fea3a-0	Q205708	'Taifa of Granada'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q205708-P17-Q29-90d3aec6-0	Q205708	'Taifa of Granada'@en	P17	'country'@en	Q29	'Spain'@en
Q205708-P17-Q29-90d3aec6-0-P17	Q205708-P17-Q29-90d3aec6-0		ckgr9	ckg:Context Type	ckgL1	Location
Q217230-P31-Q3024240-0e78bec7-0	Q217230	'Empire of Brazil'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q217230-P17-Q217230-69e8c07c-0	Q217230	'Empire of Brazil'@en	P17	'country'@en	Q217230	'Empire of Brazil'@en
Q217230-P17-Q217230-69e8c07c-0-P17	Q217230-P17-Q217230-69e8c07c-0		ckgr9	ckg:Context Type	ckgL1	Location
Q267484-P31-Q3024240-030d8112-0	Q267484	'Taifa of Málaga'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q267484-P17-Q29-8edf21ca-0	Q267484	'Taifa of Málaga'@en	P17	'country'@en	Q29	'Spain'@en
Q267484-P17-Q29-8edf21ca-0-P17	Q267484-P17-Q29-8edf21ca-0		ckgr9	ckg:Context Type	ckgL1	Location
Q431575-P31-Q3024240-c47f4bb1-0	Q431575	'Idrisid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q431575-P17-Q1028-853f3a8c-0	Q431575	'Idrisid dynasty'@en	P17	'country'@en	Q1028	'Morocco'@en
Q431575-P17-Q1028-853f3a8c-0-P17	Q431575-P17-Q1028-853f3a8c-0		ckgr9	ckg:Context Type	ckgL1	Location
Q45670-P31-Q3024240-e7dcd8f0-0	Q45670	'Kingdom of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q45670-P17-Q377350-8e1682a0-0	Q45670	'Kingdom of Portugal'@en	P17	'country'@en	Q377350	'Iberian Union'@en
Q45670-P17-Q377350-8e1682a0-0-P17	Q45670-P17-Q377350-8e1682a0-0		ckgr9	ckg:Context Type	ckgL1	Location
Q45670-P31-Q3024240-e7dcd8f0-0	Q45670	'Kingdom of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q45670-P17-Q45670-52633fb7-0	Q45670	'Kingdom of Portugal'@en	P17	'country'@en	Q45670	'Kingdom of Portugal'@en
Q45670-P17-Q45670-52633fb7-0-P17	Q45670-P17-Q45670-52633fb7-0		ckgr9	ckg:Context Type	ckgL1	Location
Q45670-P31-Q3024240-e7dcd8f0-0	Q45670	'Kingdom of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q45670-P17-Q45670-764707c9-0	Q45670	'Kingdom of Portugal'@en	P17	'country'@en	Q45670	'Kingdom of Portugal'@en
Q45670-P17-Q45670-764707c9-0-P17	Q45670-P17-Q45670-764707c9-0		ckgr9	ckg:Context Type	ckgL1	Location
Q45670-P31-Q3024240-e7dcd8f0-0	Q45670	'Kingdom of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q45670-P17-Q45670-e31808ee-0	Q45670	'Kingdom of Portugal'@en	P17	'country'@en	Q45670	'Kingdom of Portugal'@en
Q45670-P17-Q45670-e31808ee-0-P17	Q45670-P17-Q45670-e31808ee-0		ckgr9	ckg:Context Type	ckgL1	Location
Q45670-P31-Q3024240-e7dcd8f0-0	Q45670	'Kingdom of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q45670-P17-Q903779-9b8203a5-0	Q45670	'Kingdom of Portugal'@en	P17	'country'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en
Q45670-P17-Q903779-9b8203a5-0-P17	Q45670-P17-Q903779-9b8203a5-0		ckgr9	ckg:Context Type	ckgL1	Location
Q5947557-P31-Q3024240-6609bc93-0	Q5947557	'Taifa of Ceuta (1061-1084)'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q5947557-P17-Q29-06d57964-0	Q5947557	'Taifa of Ceuta (1061-1084)'@en	P17	'country'@en	Q29	'Spain'@en
Q5947557-P17-Q29-06d57964-0-P17	Q5947557-P17-Q29-06d57964-0		ckgr9	ckg:Context Type	ckgL1	Location
Q75613-P31-Q3024240-2e27517f-0	Q75613	'Almoravid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q75613-P17-Q262-b657d147-0	Q75613	'Almoravid dynasty'@en	P17	'country'@en	Q262	'Algeria'@en
Q75613-P17-Q262-b657d147-0-P17	Q75613-P17-Q262-b657d147-0		ckgr9	ckg:Context Type	ckgL1	Location
Q75613-P31-Q3024240-2e27517f-0	Q75613	'Almoravid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q75613-P17-Q1025-3a41ae39-0	Q75613	'Almoravid dynasty'@en	P17	'country'@en	Q1025	'Mauritania'@en
Q75613-P17-Q1025-3a41ae39-0-P17	Q75613-P17-Q1025-3a41ae39-0		ckgr9	ckg:Context Type	ckgL1	Location
Q75613-P31-Q3024240-2e27517f-0	Q75613	'Almoravid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q75613-P17-Q1028-c4a8d09a-0	Q75613	'Almoravid dynasty'@en	P17	'country'@en	Q1028	'Morocco'@en
Q75613-P17-Q1028-c4a8d09a-0-P17	Q75613-P17-Q1028-c4a8d09a-0		ckgr9	ckg:Context Type	ckgL1	Location
Q75613-P31-Q3024240-2e27517f-0	Q75613	'Almoravid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q75613-P17-Q123559-0eb4ec27-0	Q75613	'Almoravid dynasty'@en	P17	'country'@en	Q123559	'al-Andalus'@en
Q75613-P17-Q123559-0eb4ec27-0-P17	Q75613-P17-Q123559-0eb4ec27-0		ckgr9	ckg:Context Type	ckgL1	Location
Q903779-P31-Q3024240-c8351482-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q903779-P17-Q903779-ae724695-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P17	'country'@en	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en
Q903779-P17-Q903779-ae724695-0-P17	Q903779-P17-Q903779-ae724695-0		ckgr9	ckg:Context Type	ckgL1	Location
Q217230-P31-Q3624078-4b3c9905-0	Q217230	'Empire of Brazil'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q217230-P571-9c5ecd-090e9117-0	Q217230	'Empire of Brazil'@en	P571	'inception'@en	^1822-09-07T00:00:00Z/11	
Q217230-P571-9c5ecd-090e9117-0-P571	Q217230-P571-9c5ecd-090e9117-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q903779-P31-Q3624078-224d7720-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3624078	'sovereign state'@en
Q903779-P571-70afb4-8ba6a7d2-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P571	'inception'@en	^1815-12-16T00:00:00Z/11	
Q903779-P571-70afb4-8ba6a7d2-0-P571	Q903779-P571-70afb4-8ba6a7d2-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q1139807-P31-Q3024240-e26bbdb4-0	Q1139807	'County of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q1139807-P571-2e5157-e41a63b1-0	Q1139807	'County of Portugal'@en	P571	'inception'@en	^0868-01-01T00:00:00Z/9	
Q1139807-P571-2e5157-e41a63b1-0-P571	Q1139807-P571-2e5157-e41a63b1-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q11876909-P31-Q3024240-63949960-0	Q11876909	'State of Brazil'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q11876909-P571-df34ef-3f84fbde-0	Q11876909	'State of Brazil'@en	P571	'inception'@en	^1621-06-13T00:00:00Z/11	
Q11876909-P571-df34ef-3f84fbde-0-P571	Q11876909-P571-df34ef-3f84fbde-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q12536-P31-Q3024240-e8c1f841-0	Q12536	'Abbasid Caliphate'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q12536-P571-4aa902-e0e4aab3-0	Q12536	'Abbasid Caliphate'@en	P571	'inception'@en	^0750-01-01T00:00:00Z/9	
Q12536-P571-4aa902-e0e4aab3-0-P571	Q12536-P571-4aa902-e0e4aab3-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q160307-P31-Q3024240-41ba6b4a-0	Q160307	'Fatimid Caliphate'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q160307-P571-fe8b9b-c32bebca-0	Q160307	'Fatimid Caliphate'@en	P571	'inception'@en	^0909-01-01T00:00:00Z/9	
Q160307-P571-fe8b9b-c32bebca-0-P571	Q160307-P571-fe8b9b-c32bebca-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q199688-P31-Q3024240-d6fa313c-0	Q199688	'Almohad Caliphate'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q199688-P571-259d6e-320b40dc-0	Q199688	'Almohad Caliphate'@en	P571	'inception'@en	^1121-01-01T00:00:00Z/9	
Q199688-P571-259d6e-320b40dc-0-P571	Q199688-P571-259d6e-320b40dc-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q205708-P31-Q3024240-5d5fea3a-0	Q205708	'Taifa of Granada'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q205708-P571-956463-da24ef23-0	Q205708	'Taifa of Granada'@en	P571	'inception'@en	^1013-01-01T00:00:00Z/9	
Q205708-P571-956463-da24ef23-0-P571	Q205708-P571-956463-da24ef23-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q207600-P31-Q3024240-52fff96a-0	Q207600	'Aghlabids'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q207600-P571-e7cab4-fd3be35f-0	Q207600	'Aghlabids'@en	P571	'inception'@en	^0800-01-01T00:00:00Z/9	
Q207600-P571-e7cab4-fd3be35f-0-P571	Q207600-P571-e7cab4-fd3be35f-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q217230-P31-Q3024240-0e78bec7-0	Q217230	'Empire of Brazil'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q217230-P571-9c5ecd-090e9117-0	Q217230	'Empire of Brazil'@en	P571	'inception'@en	^1822-09-07T00:00:00Z/11	
Q217230-P571-9c5ecd-090e9117-0-P571	Q217230-P571-9c5ecd-090e9117-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q267484-P31-Q3024240-030d8112-0	Q267484	'Taifa of Málaga'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q267484-P571-2aa7b2-fd9a076f-0	Q267484	'Taifa of Málaga'@en	P571	'inception'@en	^1026-01-01T00:00:00Z/9	
Q267484-P571-2aa7b2-fd9a076f-0-P571	Q267484-P571-2aa7b2-fd9a076f-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q431575-P31-Q3024240-c47f4bb1-0	Q431575	'Idrisid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q431575-P571-095a81-e9e62889-0	Q431575	'Idrisid dynasty'@en	P571	'inception'@en	^0788-01-01T00:00:00Z/9	
Q431575-P571-095a81-e9e62889-0-P571	Q431575-P571-095a81-e9e62889-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q45670-P31-Q3024240-e7dcd8f0-0	Q45670	'Kingdom of Portugal'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q45670-P571-a5e4f1-40436e2a-0	Q45670	'Kingdom of Portugal'@en	P571	'inception'@en	^1139-07-26T00:00:00Z/11	
Q45670-P571-a5e4f1-40436e2a-0-P571	Q45670-P571-a5e4f1-40436e2a-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q5947557-P31-Q3024240-6609bc93-0	Q5947557	'Taifa of Ceuta (1061-1084)'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q5947557-P571-2ff832-416dbac1-0	Q5947557	'Taifa of Ceuta (1061-1084)'@en	P571	'inception'@en	^1061-01-01T00:00:00Z/9	
Q5947557-P571-2ff832-416dbac1-0-P571	Q5947557-P571-2ff832-416dbac1-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q75613-P31-Q3024240-2e27517f-0	Q75613	'Almoravid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q75613-P571-451126-befd441f-0	Q75613	'Almoravid dynasty'@en	P571	'inception'@en	^1040-01-01T00:00:00Z/9	
Q75613-P571-451126-befd441f-0-P571	Q75613-P571-451126-befd441f-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q828665-P31-Q3024240-2fbc6ef2-0	Q828665	'Ikhshidid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q828665-P571-c339e7-57c8dc5c-0	Q828665	'Ikhshidid dynasty'@en	P571	'inception'@en	^0935-01-01T00:00:00Z/9	
Q828665-P571-c339e7-57c8dc5c-0-P571	Q828665-P571-c339e7-57c8dc5c-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q903779-P31-Q3024240-c8351482-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q903779-P571-70afb4-8ba6a7d2-0	Q903779	'United Kingdom of Portugal, Brazil and the Algarves'@en	P571	'inception'@en	^1815-12-16T00:00:00Z/11	
Q903779-P571-70afb4-8ba6a7d2-0-P571	Q903779-P571-70afb4-8ba6a7d2-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q940123-P31-Q3024240-b13a150e-0	Q940123	'Rustamid dynasty'@en	P31	'instance of'@en	Q3024240	'historical country'@en
Q940123-P571-e025ff-c1f00d1e-0	Q940123	'Rustamid dynasty'@en	P571	'inception'@en	^0767-01-01T00:00:00Z/9	
Q940123-P571-e025ff-c1f00d1e-0-P571	Q940123-P571-e025ff-c1f00d1e-0		ckgr9	ckg:Context Type	ckgT1	Temporal

