id	node1	node1;label	label	label;label	node2	node2;label
Q142-P6-Q101410-5d924d57-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q101410-5d924d57-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q101410-5d924d57-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q101410-5d924d57-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q142-P6-Q10287-c45a4a00-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q10287-c45a4a00-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q10287-c45a4a00-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q10287-c45a4a00-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q142-P6-Q20020731-552fca95-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q20020731-552fca95-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q20020731-552fca95-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q20020731-552fca95-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q142-P6-Q3171170-af62d6b4-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q3171170-af62d6b4-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q3171170-af62d6b4-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q3171170-af62d6b4-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q142-P6-Q3579995-d8b41bd5-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q3579995-d8b41bd5-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q3579995-d8b41bd5-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q3579995-d8b41bd5-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q142-P6-Q560890-68ea0680-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q560890-68ea0680-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q560890-68ea0680-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q560890-68ea0680-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q142-P6-Q7711-54c13638-0-Q142-P1313-Q1587677-c01905ab-0	Q142-P6-Q7711-54c13638-0		ckgt1	Temporal Overlaps	Q142-P1313-Q1587677-c01905ab-0	
Q142-P6-Q7711-54c13638-0-Q142-P1313-Q1587677-c01905ab-0-ckgT1	Q142-P6-Q7711-54c13638-0-Q142-P1313-Q1587677-c01905ab-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P35-Q23530-53f4b02e-0-Q159-P1906-Q218295-929891cd-0	Q159-P35-Q23530-53f4b02e-0		ckgt1	Temporal Overlaps	Q159-P1906-Q218295-929891cd-0	
Q159-P35-Q23530-53f4b02e-0-Q159-P1906-Q218295-929891cd-0-ckgT1	Q159-P35-Q23530-53f4b02e-0-Q159-P1906-Q218295-929891cd-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P35-Q34453-474a5fa3-0-Q159-P1906-Q218295-929891cd-0	Q159-P35-Q34453-474a5fa3-0		ckgt1	Temporal Overlaps	Q159-P1906-Q218295-929891cd-0	
Q159-P35-Q34453-474a5fa3-0-Q159-P1906-Q218295-929891cd-0-ckgT1	Q159-P35-Q34453-474a5fa3-0-Q159-P1906-Q218295-929891cd-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P35-Q7747-93ce0294-0-Q159-P1906-Q218295-929891cd-0	Q159-P35-Q7747-93ce0294-0		ckgt1	Temporal Overlaps	Q159-P1906-Q218295-929891cd-0	
Q159-P35-Q7747-93ce0294-0-Q159-P1906-Q218295-929891cd-0-ckgT1	Q159-P35-Q7747-93ce0294-0-Q159-P1906-Q218295-929891cd-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P35-Q7747-ef802403-0-Q159-P1906-Q218295-929891cd-0	Q159-P35-Q7747-ef802403-0		ckgt1	Temporal Overlaps	Q159-P1906-Q218295-929891cd-0	
Q159-P35-Q7747-ef802403-0-Q159-P1906-Q218295-929891cd-0-ckgT1	Q159-P35-Q7747-ef802403-0-Q159-P1906-Q218295-929891cd-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q147425-513170bf-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q147425-513170bf-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q147425-513170bf-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q147425-513170bf-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q147425-63d1a902-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q147425-63d1a902-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q147425-63d1a902-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q147425-63d1a902-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q150080-8a02b1ad-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q150080-8a02b1ad-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q150080-8a02b1ad-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q150080-8a02b1ad-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q190884-1d1d5ee0-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q190884-1d1d5ee0-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q190884-1d1d5ee0-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q190884-1d1d5ee0-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q190884-72ed8f0d-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q190884-72ed8f0d-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q190884-72ed8f0d-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q190884-72ed8f0d-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q23530-f5465b64-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q23530-f5465b64-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q23530-f5465b64-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q23530-f5465b64-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q270529-9b6a5981-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q270529-9b6a5981-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q270529-9b6a5981-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q270529-9b6a5981-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q313915-2280658b-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q313915-2280658b-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q313915-2280658b-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q313915-2280658b-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q313989-00872409-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q313989-00872409-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q313989-00872409-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q313989-00872409-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q317667-1b8fd1f1-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q317667-1b8fd1f1-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q317667-1b8fd1f1-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q317667-1b8fd1f1-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q34453-cbf91860-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q34453-cbf91860-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q34453-cbf91860-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q34453-cbf91860-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q4298520-dd831d9e-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q4298520-dd831d9e-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q4298520-dd831d9e-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q4298520-dd831d9e-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q62551-14048682-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q62551-14048682-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q62551-14048682-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q62551-14048682-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q7747-6ea135e0-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q7747-6ea135e0-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q7747-6ea135e0-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q7747-6ea135e0-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q7747-78d49552-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q7747-78d49552-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q7747-78d49552-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q7747-78d49552-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q159-P6-Q82695-6ef2ef91-0-Q159-P1313-Q842386-354ee074-0	Q159-P6-Q82695-6ef2ef91-0		ckgt1	Temporal Overlaps	Q159-P1313-Q842386-354ee074-0	
Q159-P6-Q82695-6ef2ef91-0-Q159-P1313-Q842386-354ee074-0-ckgT1	Q159-P6-Q82695-6ef2ef91-0-Q159-P1313-Q842386-354ee074-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q20875-ee647ff7-0-Q16-P1906-Q9134365-c91d1868-0	Q16-P35-Q20875-ee647ff7-0		ckgt1	Temporal Overlaps	Q16-P1906-Q9134365-c91d1868-0	
Q16-P35-Q20875-ee647ff7-0-Q16-P1906-Q9134365-c91d1868-0-ckgT1	Q16-P35-Q20875-ee647ff7-0-Q16-P1906-Q9134365-c91d1868-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q269412-a96aeea9-0-Q16-P1906-Q14931511-c3c85b99-0	Q16-P35-Q269412-a96aeea9-0		ckgt1	Temporal Overlaps	Q16-P1906-Q14931511-c3c85b99-0	
Q16-P35-Q269412-a96aeea9-0-Q16-P1906-Q14931511-c3c85b99-0-ckgT1	Q16-P35-Q269412-a96aeea9-0-Q16-P1906-Q14931511-c3c85b99-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q269412-a96aeea9-0-Q16-P1906-Q9134365-c91d1868-0	Q16-P35-Q269412-a96aeea9-0		ckgt1	Temporal Overlaps	Q16-P1906-Q9134365-c91d1868-0	
Q16-P35-Q269412-a96aeea9-0-Q16-P1906-Q9134365-c91d1868-0-ckgT1	Q16-P35-Q269412-a96aeea9-0-Q16-P1906-Q9134365-c91d1868-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q280856-2ca68963-0-Q16-P1906-Q14931511-c3c85b99-0	Q16-P35-Q280856-2ca68963-0		ckgt1	Temporal Overlaps	Q16-P1906-Q14931511-c3c85b99-0	
Q16-P35-Q280856-2ca68963-0-Q16-P1906-Q14931511-c3c85b99-0-ckgT1	Q16-P35-Q280856-2ca68963-0-Q16-P1906-Q14931511-c3c85b99-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q590227-a62ad842-0-Q16-P1906-Q14931511-c3c85b99-0	Q16-P35-Q590227-a62ad842-0		ckgt1	Temporal Overlaps	Q16-P1906-Q14931511-c3c85b99-0	
Q16-P35-Q590227-a62ad842-0-Q16-P1906-Q14931511-c3c85b99-0-ckgT1	Q16-P35-Q590227-a62ad842-0-Q16-P1906-Q14931511-c3c85b99-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q9439-41fd24f9-0-Q16-P1906-Q9134365-c91d1868-0	Q16-P35-Q9439-41fd24f9-0		ckgt1	Temporal Overlaps	Q16-P1906-Q9134365-c91d1868-0	
Q16-P35-Q9439-41fd24f9-0-Q16-P1906-Q9134365-c91d1868-0-ckgT1	Q16-P35-Q9439-41fd24f9-0-Q16-P1906-Q9134365-c91d1868-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q16-P35-Q9682-213e563b-0-Q16-P1906-Q14931511-c3c85b99-0	Q16-P35-Q9682-213e563b-0		ckgt1	Temporal Overlaps	Q16-P1906-Q14931511-c3c85b99-0	
Q16-P35-Q9682-213e563b-0-Q16-P1906-Q14931511-c3c85b99-0-ckgT1	Q16-P35-Q9682-213e563b-0-Q16-P1906-Q14931511-c3c85b99-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q258-P6-Q1148669-88f38795-0-Q258-P1313-Q273884-fbc65a65-0	Q258-P6-Q1148669-88f38795-0		ckgt1	Temporal Overlaps	Q258-P1313-Q273884-fbc65a65-0	
Q258-P6-Q1148669-88f38795-0-Q258-P1313-Q273884-fbc65a65-0-ckgT1	Q258-P6-Q1148669-88f38795-0-Q258-P1313-Q273884-fbc65a65-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q258-P6-Q57282-bb7d7a78-0-Q258-P1313-Q273884-fbc65a65-0	Q258-P6-Q57282-bb7d7a78-0		ckgt1	Temporal Overlaps	Q258-P1313-Q273884-fbc65a65-0	
Q258-P6-Q57282-bb7d7a78-0-Q258-P1313-Q273884-fbc65a65-0-ckgT1	Q258-P6-Q57282-bb7d7a78-0-Q258-P1313-Q273884-fbc65a65-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q43-P6-Q39259-9b18d3eb-0-Q43-P1313-Q1922067-1325b9ff-0	Q43-P6-Q39259-9b18d3eb-0		ckgt1	Temporal Overlaps	Q43-P1313-Q1922067-1325b9ff-0	
Q43-P6-Q39259-9b18d3eb-0-Q43-P1313-Q1922067-1325b9ff-0-ckgT1	Q43-P6-Q39259-9b18d3eb-0-Q43-P1313-Q1922067-1325b9ff-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q43-P6-Q863496-84318481-0-Q43-P1313-Q1922067-1325b9ff-0	Q43-P6-Q863496-84318481-0		ckgt1	Temporal Overlaps	Q43-P1313-Q1922067-1325b9ff-0	
Q43-P6-Q863496-84318481-0-Q43-P1313-Q1922067-1325b9ff-0-ckgT1	Q43-P6-Q863496-84318481-0-Q43-P1313-Q1922067-1325b9ff-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q801-P35-Q110330-56446b19-0-Q801-P1906-Q327948-99889ee0-0	Q801-P35-Q110330-56446b19-0		ckgt1	Temporal Overlaps	Q801-P1906-Q327948-99889ee0-0	
Q801-P35-Q110330-56446b19-0-Q801-P1906-Q327948-99889ee0-0-ckgT1	Q801-P35-Q110330-56446b19-0-Q801-P1906-Q327948-99889ee0-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q801-P35-Q128894-66b15521-0-Q801-P1906-Q327948-99889ee0-0	Q801-P35-Q128894-66b15521-0		ckgt1	Temporal Overlaps	Q801-P1906-Q327948-99889ee0-0	
Q801-P35-Q128894-66b15521-0-Q801-P1906-Q327948-99889ee0-0-ckgT1	Q801-P35-Q128894-66b15521-0-Q801-P1906-Q327948-99889ee0-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q801-P35-Q128911-2e5fa690-0-Q801-P1906-Q327948-99889ee0-0	Q801-P35-Q128911-2e5fa690-0		ckgt1	Temporal Overlaps	Q801-P1906-Q327948-99889ee0-0	
Q801-P35-Q128911-2e5fa690-0-Q801-P1906-Q327948-99889ee0-0-ckgT1	Q801-P35-Q128911-2e5fa690-0-Q801-P1906-Q327948-99889ee0-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q801-P35-Q1720966-21857583-0-Q801-P1906-Q327948-99889ee0-0	Q801-P35-Q1720966-21857583-0		ckgt1	Temporal Overlaps	Q801-P1906-Q327948-99889ee0-0	
Q801-P35-Q1720966-21857583-0-Q801-P1906-Q327948-99889ee0-0-ckgT1	Q801-P35-Q1720966-21857583-0-Q801-P1906-Q327948-99889ee0-0		ckgr3	ckg:Inferred Context	ckgT1	Temporal
Q801-P35-Q172183-0317af7b-0-Q801-P1906-Q327948-99889ee0-0	Q801-P35-Q172183-0317af7b-0		ckgt1	Temporal Overlaps	Q801-P1906-Q327948-99889ee0-0	
