id	node1	node1;label	label	label;label	node2	node2;label
Q155-P35-Q40722-9755b85b-0-P582-fe7de0-0	Q155-P35-Q40722-9755b85b-0		P582	'end time'@en	^2016-08-31T00:00:00Z/11	
Q155-P35-Q40722-9755b85b-0-P582-fe7de0-0-P582	Q155-P35-Q40722-9755b85b-0-P582-fe7de0-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q155-P35-Q236503-8f926bc0-0	Q155	'Brazil'@en	P35	'head of state'@en	Q236503	'Fernando Collor de Mello'@en
Q155-P35-Q236503-8f926bc0-0-P459-Q3722531-0	Q155-P35-Q236503-8f926bc0-0		P459	'determination method'@en	Q3722531	'1989 Brazilian presidential election'@en
Q155-P35-Q236503-8f926bc0-0-P459-Q3722531-0-P459	Q155-P35-Q236503-8f926bc0-0-P459-Q3722531-0		ckgr9	ckg:Context Type	ckgP1	Provenance
Q155-P35-Q236503-8f926bc0-0	Q155	'Brazil'@en	P35	'head of state'@en	Q236503	'Fernando Collor de Mello'@en
Q155-P35-Q236503-8f926bc0-0-P580-13ccac-0	Q155-P35-Q236503-8f926bc0-0		P580	'start time'@en	^1990-03-15T00:00:00Z/11	
Q155-P35-Q236503-8f926bc0-0-P580-13ccac-0-P580	Q155-P35-Q236503-8f926bc0-0-P580-13ccac-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q155-P35-Q236503-8f926bc0-0	Q155	'Brazil'@en	P35	'head of state'@en	Q236503	'Fernando Collor de Mello'@en
Q155-P35-Q236503-8f926bc0-0-P582-b4c2f7-0	Q155-P35-Q236503-8f926bc0-0		P582	'end time'@en	^1992-10-02T00:00:00Z/11	
Q155-P35-Q236503-8f926bc0-0-P582-b4c2f7-0-P582	Q155-P35-Q236503-8f926bc0-0-P582-b4c2f7-0		ckgr9	ckg:Context Type	ckgT1	Temporal
Q155-P35-Q230578-cbb0f2ec-0	Q155	'Brazil'@en	P35	'head of state'@en	Q230578	'Fernando Henrique Cardoso'@en
Q155-P35-Q230578-cbb0f2ec-0-P459-Q4958829-0	Q155-P35-Q230578-cbb0f2ec-0		P459	'determination method'@en	Q4958829	'1994 Brazilian general election'@en
Q155-P35-Q230578-cbb0f2ec-0-P459-Q4958829-0-P459	Q155-P35-Q230578-cbb0f2ec-0-P459-Q4958829-0		ckgr9	ckg:Context Type	ckgP1	Provenance
Q155-P35-Q230578-cbb0f2ec-0	Q155	'Brazil'@en	P35	'head of state'@en	Q230578	'Fernando Henrique Cardoso'@en
Q155-P35-Q230578-cbb0f2ec-0-P459-Q2346732-0	Q155-P35-Q230578-cbb0f2ec-0		P459	'determination method'@en	Q2346732	'1998 Brazilian general election'@en
